buyer_id,seller_id,price,qty,taker_side
2627,1969,100.15,34,BUY
2627,1975,100.15,27,BUY
2630,1975,100.15,29,BUY
2667,1975,100.15,9,BUY
2667,4606,100.15,51,BUY
2667,4616,100.15,24,BUY
2707,4616,100.15,37,BUY
2707,4617,100.15,1,BUY
2707,4675,100.15,25,BUY
2707,4816,100.15,24,BUY
2740,4816,100.15,5,BUY
2740,23,100.15,17,BUY
2752,23,100.15,46,BUY
2752,672,100.15,33,BUY
2818,672,100.15,29,BUY
2818,678,100.15,20,BUY
2818,816,100.15,25,BUY
2836,816,100.15,30,BUY
2937,816,100.15,20,BUY
2975,816,100.15,12,BUY
2975,834,100.15,10,BUY
2975,844,100.15,17,BUY
2975,876,100.15,5,BUY
2975,902,100.15,21,BUY
2975,932,100.15,3,BUY
2975,945,100.15,2,BUY
3090,945,100.15,40,BUY
3090,1469,100.15,6,BUY
3103,1469,100.15,18,BUY
3105,1469,100.15,20,BUY
3105,1537,100.15,28,BUY
3105,1558,100.15,1,BUY
3466,1558,100.15,31,BUY
3637,1558,100.15,13,BUY
3638,1558,100.15,28,BUY
3638,1740,100.15,5,BUY
3638,1755,100.15,12,BUY
3638,1794,100.15,27,BUY
3656,1794,100.15,9,BUY
3656,1917,100.15,23,BUY
3668,1917,100.15,27,BUY
3668,1920,100.15,16,BUY
3678,1920,100.15,35,BUY
3678,1938,100.15,3,BUY
3683,1938,100.15,18,BUY
3695,1938,100.15,15,BUY
3695,1952,100.15,24,BUY
3695,4603,100.15,32,BUY
3701,4603,100.15,37,BUY
3701,4661,100.15,12,BUY
3701,4674,100.15,12,BUY
3701,4696,100.15,13,BUY
3715,4696,100.15,36,BUY
3739,4696,100.15,5,BUY
3739,4700,100.15,54,BUY
3849,4700,100.15,10,BUY
3849,4703,100.15,20,BUY
3849,4717,100.15,38,BUY
3877,4717,100.15,15,BUY
3889,4717,100.15,12,BUY
3890,4717,100.15,6,BUY
3890,34,100.15,62,BUY
3890,49,100.15,30,BUY
3917,49,100.15,31,BUY
3980,49,100.15,10,BUY
3980,760,100.15,38,BUY
3980,762,100.15,6,BUY
3980,778,100.15,16,BUY
3991,778,100.15,62,BUY
3991,781,100.15,11,BUY
4037,781,100.15,14,BUY
4037,790,100.15,70,BUY
4041,790,100.15,10,BUY
4041,805,100.15,43,BUY
4217,805,100.15,46,BUY
4217,807,100.15,25,BUY
4217,851,100.15,3,BUY
4255,851,100.15,33,BUY
267,851,100.15,12,BUY
438,851,100.15,6,BUY
451,851,100.15,7,BUY
518,851,100.15,20,BUY
518,856,100.15,11,BUY
518,898,100.15,51,BUY
1181,898,100.15,28,BUY
1181,908,100.15,26,BUY
1181,1028,100.15,5,BUY
1181,1408,100.15,18,BUY
1181,1453,100.15,15,BUY
1198,1453,100.15,49,BUY
2356,1453,100.15,7,BUY
2356,1463,100.15,9,BUY
2356,1595,100.15,1,BUY
2385,1595,100.15,40,BUY
2427,1595,100.15,4,BUY
2543,1595,100.15,33,BUY
2543,1675,100.15,64,BUY
2552,1688,100.15,16,BUY
2557,1688,100.15,22,BUY
2557,1712,100.15,14,BUY
2557,1793,100.15,38,BUY
2559,1793,100.15,28,BUY
2563,1793,100.15,23,BUY
2563,1803,100.15,32,BUY
2564,1803,100.15,22,BUY
2578,1803,100.15,18,BUY
2578,1832,100.15,62,BUY
2578,1838,100.15,11,BUY
2594,1915,100.15,4,BUY
2790,1915,100.15,17,BUY
2790,2019,100.15,27,BUY
2790,4572,100.15,7,BUY
2799,4572,100.15,37,BUY
2848,4572,100.15,24,BUY
2848,4612,100.15,43,BUY
2848,4643,100.15,19,BUY
2870,4643,100.15,62,BUY
3135,4643,100.15,8,BUY
3135,4684,100.15,68,BUY
3137,4684,100.15,20,BUY
3137,4695,100.15,52,BUY
